Date,Store,Product,Price,Cost,Units_Sold,Promo,Holiday
2024-06-05,Store_C,Chips,20.34,11.0,302,0,0
2024-06-05,Store_A,Water,7.86,4.0,714,0,0
2024-06-05,Store_B,Water,7.82,4.0,671,0,0
2024-06-05,Store_C,Water,7.77,4.0,602,0,0
2024-06-06,Store_A,Cola,10.8,7.0,788,1,0
2024-06-06,Store_B,Cola,11.92,7.0,488,0,0
2024-06-06,Store_C,Cola,12.2,7.0,480,0,0
2024-06-06,Store_A,Chips,19.58,11.0,315,0,0
2024-06-06,Store_B,Chips,19.39,11.0,280,0,0
2024-06-06,Store_C,Chips,19.74,11.0,304,0,0
2024-06-06,Store_A,Water,8.16,4.0,646,0,0
2024-06-06,Store_B,Water,8.09,4.0,568,0,0
2024-06-06,Store_C,Water,7.94,4.0,640,0,0
2024-06-07,Store_A,Cola,11.97,7.0,547,0,0
2024-06-07,Store_B,Cola,11.84,7.0,537,0,0
2024-06-07,Store_C,Cola,10.99,7.0,628,0,0
2024-06-07,Store_A,Chips,19.4,11.0,321,0,0
2024-06-07,Store_B,Chips,19.84,11.0,314,0,0
2024-06-07,Store_C,Chips,20.79,11.0,269,0,0
2024-06-07,Store_A,Water,7.18,4.0,1054,1,0
2024-06-07,Store_B,Water,6.88,4.0,1119,1,0
2024-06-07,Store_C,Water,7.75,4.0,603,0,0
2024-06-08,Store_A,Cola,10.89,7.0,871,1,0
2024-06-08,Store_B,Cola,11.65,7.0,567,0,0
2024-06-08,Store_C,Cola,12.2,7.0,526,0,0
2024-06-08,Store_A,Chips,19.32,11.0,327,0,0
2024-06-08,Store_B,Chips,20.12,11.0,294,0,0
2024-06-08,Store_C,Chips,19.93,11.0,309,0,0
2024-06-08,Store_A,Water,8.09,4.0,713,0,0
2024-06-08,Store_B,Water,8.23,4.0,602,0,0
2024-06-08,Store_C,Water,7.76,4.0,793,0,0
2024-06-09,Store_A,Cola,10.82,7.0,825,1,0
2024-06-09,Store_B,Cola,12.57,7.0,512,0,0
2024-06-09,Store_C,Cola,10.8,7.0,825,1,0
2024-06-09,Store_A,Chips,20.49,11.0,359,0,0
2024-06-09,Store_B,Chips,20.46,11.0,325,0,0
2024-06-09,Store_C,Chips,19.77,11.0,378,0,0
2024-06-09,Store_A,Water,8.05,4.0,746,0,0
2024-06-09,Store_B,Water,8.01,4.0,764,0,0
2024-06-09,Store_C,Water,8.3,4.0,746,0,0
2024-06-10,Store_A,Cola,11.97,7.0,513,0,0
2024-06-10,Store_B,Cola,12.74,7.0,453,0,0
2024-06-10,Store_C,Cola,10.85,7.0,762,1,0
2024-06-10,Store_A,Chips,20.31,11.0,297,0,0
2024-06-10,Store_B,Chips,20.19,11.0,287,0,0
2024-06-10,Store_C,Chips,20.58,11.0,293,0,0
2024-06-10,Store_A,Water,7.42,4.0,971,1,0
2024-06-10,Store_B,Water,7.1,4.0,946,1,0
2024-06-10,Store_C,Water,8.08,4.0,640,0,0
2024-06-11,Store_A,Cola,12.18,7.0,503,0,0
2024-06-11,Store_B,Cola,12.2,7.0,436,0,0
2024-06-11,Store_C,Cola,12.42,7.0,483,0,0
2024-06-11,Store_A,Chips,17.54,11.0,497,1,0
2024-06-11,Store_B,Chips,19.21,11.0,326,0,0
2024-06-11,Store_C,Chips,20.22,11.0,268,0,0
2024-06-11,Store_A,Water,7.81,4.0,726,0,0
2024-06-11,Store_B,Water,7.94,4.0,617,0,0
2024-06-11,Store_C,Water,7.64,4.0,734,0,0
2024-06-12,Store_A,Cola,11.74,7.0,525,0,0
2024-06-12,Store_B,Cola,12.49,7.0,437,0,0
2024-06-12,Store_C,Cola,11.82,7.0,500,0,0
2024-06-12,Store_A,Chips,18.29,11.0,481,1,0
2024-06-12,Store_B,Chips,20.01,11.0,314,0,0
2024-06-12,Store_C,Chips,19.18,11.0,359,0,0
2024-06-12,Store_A,Water,8.05,4.0,624,0,0
2024-06-12,Store_B,Water,8.36,4.0,588,0,0
2024-06-12,Store_C,Water,8.09,4.0,620,0,0
2024-06-13,Store_A,Cola,10.35,7.0,819,1,0
2024-06-13,Store_B,Cola,11.58,7.0,538,0,0
2024-06-13,Store_C,Cola,10.91,7.0,751,1,0
2024-06-13,Store_A,Chips,19.4,11.0,311,0,0
2024-06-13,Store_B,Chips,19.82,11.0,296,0,0
2024-06-13,Store_C,Chips,18.42,11.0,475,1,0
2024-06-13,Store_A,Water,8.12,4.0,670,0,0
2024-06-13,Store_B,Water,8.02,4.0,741,0,0
2024-06-13,Store_C,Water,7.54,4.0,704,0,0
2024-06-14,Store_A,Cola,11.52,7.0,538,0,0
2024-06-14,Store_B,Cola,12.03,7.0,532,0,0
2024-06-14,Store_C,Cola,11.87,7.0,471,0,0
2024-06-14,Store_A,Chips,18.21,11.0,343,0,0
2024-06-14,Store_B,Chips,19.87,11.0,304,0,0
2024-06-14,Store_C,Chips,17.83,11.0,425,1,0
2024-06-14,Store_A,Water,8.03,4.0,660,0,0
2024-06-14,Store_B,Water,7.88,4.0,695,0,0
2024-06-14,Store_C,Water,7.06,4.0,1109,1,0
2024-06-15,Store_A,Cola,12.11,7.0,552,0,0
2024-06-15,Store_B,Cola,11.9,7.0,568,0,0
2024-06-15,Store_C,Cola,11.84,7.0,553,0,0
2024-06-15,Store_A,Chips,19.32,11.0,355,0,0
2024-06-15,Store_B,Chips,19.8,11.0,294,0,0
2024-06-15,Store_C,Chips,20.03,11.0,333,0,0
2024-06-15,Store_A,Water,7.97,4.0,693,0,0
2024-06-15,Store_B,Water,7.94,4.0,788,0,0
2024-06-15,Store_C,Water,8.44,4.0,633,0,0
2024-06-16,Store_A,Cola,11.76,7.0,549,0,0
2024-06-16,Store_B,Cola,10.72,7.0,887,1,0
2024-06-16,Store_C,Cola,11.63,7.0,607,0,0
2024-06-16,Store_A,Chips,20.65,11.0,328,0,0
2024-06-16,Store_B,Chips,19.88,11.0,374,0,0
2024-06-16,Store_C,Chips,20.15,11.0,369,0,0
2024-06-16,Store_A,Water,8.18,4.0,719,0,0
2024-06-16,Store_B,Water,8.22,4.0,724,0,0
2024-06-16,Store_C,Water,8.12,4.0,681,0,0
2024-06-17,Store_A,Cola,11.85,7.0,519,0,0
2024-06-17,Store_B,Cola,12.29,7.0,513,0,0
2024-06-17,Store_C,Cola,11.09,7.0,736,1,0
2024-06-17,Store_A,Chips,19.95,11.0,292,0,0
2024-06-17,Store_B,Chips,19.51,11.0,320,0,0
2024-06-17,Store_C,Chips,20.14,11.0,310,0,0
2024-06-17,Store_A,Water,7.18,4.0,922,1,0
2024-06-17,Store_B,Water,7.83,4.0,596,0,0
2024-06-17,Store_C,Water,7.93,4.0,722,0,0
2024-06-18,Store_A,Cola,12.57,7.0,486,0,0
2024-06-18,Store_B,Cola,12.49,7.0,435,0,0
2024-06-18,Store_C,Cola,11.87,7.0,507,0,0
2024-06-18,Store_A,Chips,19.91,11.0,294,0,0
2024-06-18,Store_B,Chips,17.5,11.0,466,1,0
2024-06-18,Store_C,Chips,20.43,11.0,323,0,0
2024-06-18,Store_A,Water,7.79,4.0,675,0,0
2024-06-18,Store_B,Water,7.85,4.0,681,0,0
2024-06-18,Store_C,Water,7.78,4.0,657,0,0
2024-06-19,Store_A,Cola,12.48,7.0,452,0,0
2024-06-19,Store_B,Cola,11.92,7.0,467,0,0
2024-06-19,Store_C,Cola,12.1,7.0,459,0,0
2024-06-19,Store_A,Chips,17.38,11.0,520,1,0
2024-06-19,Store_B,Chips,19.83,11.0,293,0,0
2024-06-19,Store_C,Chips,20.7,11.0,290,0,0
2024-06-19,Store_A,Water,7.99,4.0,673,0,0
2024-06-19,Store_B,Water,7.38,4.0,1013,1,0
2024-06-19,Store_C,Water,7.17,4.0,1042,1,0
2024-06-20,Store_A,Cola,11.98,7.0,489,0,0
2024-06-20,Store_B,Cola,10.38,7.0,864,1,0
2024-06-20,Store_C,Cola,11.89,7.0,456,0,0
2024-06-20,Store_A,Chips,19.64,11.0,302,0,0
2024-06-20,Store_B,Chips,19.96,11.0,340,0,0
2024-06-20,Store_C,Chips,17.57,11.0,468,1,0
2024-06-20,Store_A,Water,7.91,4.0,627,0,0
2024-06-20,Store_B,Water,7.95,4.0,647,0,0
2024-06-20,Store_C,Water,8.08,4.0,685,0,0
2024-06-21,Store_A,Cola,12.26,7.0,543,0,0
2024-06-21,Store_B,Cola,11.6,7.0,543,0,0
2024-06-21,Store_C,Cola,12.45,7.0,505,0,0
2024-06-21,Store_A,Chips,19.6,11.0,355,0,0
2024-06-21,Store_B,Chips,19.44,11.0,337,0,0
2024-06-21,Store_C,Chips,20.05,11.0,298,0,0
2024-06-21,Store_A,Water,8.17,4.0,667,0,0
2024-06-21,Store_B,Water,8.05,4.0,706,0,0
2024-06-21,Store_C,Water,7.93,4.0,600,0,0
2024-06-22,Store_A,Cola,11.35,7.0,609,0,0
2024-06-22,Store_B,Cola,12.08,7.0,578,0,0
2024-06-22,Store_C,Cola,12.12,7.0,496,0,0
2024-06-22,Store_A,Chips,21.37,11.0,307,0,0
2024-06-22,Store_B,Chips,18.66,11.0,395,0,0
2024-06-22,Store_C,Chips,18.06,11.0,527,1,0
2024-06-22,Store_A,Water,8.04,4.0,657,0,0
2024-06-22,Store_B,Water,8.3,4.0,709,0,0
2024-06-22,Store_C,Water,7.99,4.0,730,0,0
2024-06-23,Store_A,Cola,12.24,7.0,560,0,0
2024-06-23,Store_B,Cola,12.06,7.0,604,0,0
2024-06-23,Store_C,Cola,10.58,7.0,927,1,0
2024-06-23,Store_A,Chips,19.84,11.0,326,0,0
2024-06-23,Store_B,Chips,20.16,11.0,328,0,0
2024-06-23,Store_C,Chips,20.6,11.0,314,0,0
2024-06-23,Store_A,Water,7.75,4.0,795,0,0
2024-06-23,Store_B,Water,7.96,4.0,744,0,0
2024-06-23,Store_C,Water,8.06,4.0,696,0,0
2024-06-24,Store_A,Cola,12.42,7.0,492,0,0
2024-06-24,Store_B,Cola,11.86,7.0,506,0,0
2024-06-24,Store_C,Cola,11.17,7.0,613,0,0
2024-06-24,Store_A,Chips,19.07,11.0,344,0,0
2024-06-24,Store_B,Chips,17.59,11.0,489,1,0
2024-06-24,Store_C,Chips,20.25,11.0,296,0,0
2024-06-24,Store_A,Water,7.96,4.0,697,0,0
2024-06-24,Store_B,Water,8.26,4.0,575,0,0
2024-06-24,Store_C,Water,8.2,4.0,643,0,0
2024-06-25,Store_A,Cola,12.25,7.0,497,0,0
2024-06-25,Store_B,Cola,10.67,7.0,856,1,0
2024-06-25,Store_C,Cola,11.88,7.0,522,0,0
2024-06-25,Store_A,Chips,20.31,11.0,267,0,0
2024-06-25,Store_B,Chips,20.13,11.0,299,0,0
2024-06-25,Store_C,Chips,19.88,11.0,301,0,0
2024-06-25,Store_A,Water,8.22,4.0,642,0,0
2024-06-25,Store_B,Water,8.11,4.0,672,0,0
2024-06-25,Store_C,Water,8.63,4.0,590,0,0
2024-06-26,Store_A,Cola,12.18,7.0,478,0,0
2024-06-26,Store_B,Cola,11.81,7.0,500,0,0
2024-06-26,Store_C,Cola,12.04,7.0,529,0,0
2024-06-26,Store_A,Chips,20.13,11.0,300,0,0
2024-06-26,Store_B,Chips,18.58,11.0,384,1,0
2024-06-26,Store_C,Chips,18.14,11.0,497,1,0
2024-06-26,Store_A,Water,8.15,4.0,619,0,0
2024-06-26,Store_B,Water,7.82,4.0,700,0,0
2024-06-26,Store_C,Water,8.03,4.0,618,0,0
2024-06-27,Store_A,Cola,12.11,7.0,540,0,0
2024-06-27,Store_B,Cola,11.02,7.0,721,1,0
2024-06-27,Store_C,Cola,11.68,7.0,560,0,0
2024-06-27,Store_A,Chips,19.46,11.0,294,0,0
2024-06-27,Store_B,Chips,19.96,11.0,314,0,0
2024-06-27,Store_C,Chips,19.9,11.0,323,0,0
2024-06-27,Store_A,Water,7.96,4.0,626,0,0
2024-06-27,Store_B,Water,7.28,4.0,886,1,0
2024-06-27,Store_C,Water,8.27,4.0,652,0,0
2024-06-28,Store_A,Cola,12.52,7.0,527,0,0
2024-06-28,Store_B,Cola,11.75,7.0,489,0,0
2024-06-28,Store_C,Cola,12.25,7.0,492,0,0
2024-06-28,Store_A,Chips,19.98,11.0,306,0,0
2024-06-28,Store_B,Chips,19.81,11.0,272,0,0
2024-06-28,Store_C,Chips,19.03,11.0,313,0,0
2024-06-28,Store_A,Water,7.13,4.0,965,1,0
2024-06-28,Store_B,Water,7.41,4.0,965,1,0
2024-06-28,Store_C,Water,7.83,4.0,779,0,0
2024-06-29,Store_A,Cola,11.75,7.0,581,0,0
2024-06-29,Store_B,Cola,12.27,7.0,551,0,0
2024-06-29,Store_C,Cola,11.8,7.0,608,0,0
2024-06-29,Store_A,Chips,18.1,11.0,524,1,0
2024-06-29,Store_B,Chips,19.71,11.0,332,0,0
2024-06-29,Store_C,Chips,19.55,11.0,333,0,0
2024-06-29,Store_A,Water,8.04,4.0,728,0,0
2024-06-29,Store_B,Water,7.21,4.0,1046,1,0
2024-06-29,Store_C,Water,7.2,4.0,1028,1,0
2024-06-30,Store_A,Cola,12.77,7.0,477,0,0
2024-06-30,Store_B,Cola,11.71,7.0,525,0,0
2024-06-30,Store_C,Cola,12.19,7.0,608,0,0
2024-06-30,Store_A,Chips,19.96,11.0,339,0,0
2024-06-30,Store_B,Chips,19.77,11.0,303,0,0
2024-06-30,Store_C,Chips,20.07,11.0,315,0,0
2024-06-30,Store_A,Water,7.83,4.0,748,0,0
2024-06-30,Store_B,Water,7.12,4.0,1204,1,0
2024-06-30,Store_C,Water,7.9,4.0,760,0,0
2024-07-01,Store_A,Cola,10.85,7.0,731,1,0
2024-07-01,Store_B,Cola,12.64,7.0,485,0,0
2024-07-01,Store_C,Cola,12.02,7.0,450,0,0
2024-07-01,Store_A,Chips,19.73,11.0,277,0,0
2024-07-01,Store_B,Chips,20.66,11.0,257,0,0
2024-07-01,Store_C,Chips,19.87,11.0,314,0,0
2024-07-01,Store_A,Water,7.75,4.0,625,0,0
2024-07-01,Store_B,Water,7.09,4.0,1125,1,0
2024-07-01,Store_C,Water,8.03,4.0,667,0,0
2024-07-02,Store_A,Cola,10.87,7.0,876,1,0
2024-07-02,Store_B,Cola,11.59,7.0,514,0,0
2024-07-02,Store_C,Cola,11.84,7.0,474,0,0
2024-07-02,Store_A,Chips,20.14,11.0,268,0,0
2024-07-02,Store_B,Chips,20.42,11.0,287,0,0
2024-07-02,Store_C,Chips,21.06,11.0,287,0,0
2024-07-02,Store_A,Water,7.29,4.0,953,1,0
2024-07-02,Store_B,Water,8.01,4.0,579,0,0
2024-07-02,Store_C,Water,7.92,4.0,639,0,0
2024-07-03,Store_A,Cola,12.29,7.0,412,0,0
2024-07-03,Store_B,Cola,11.62,7.0,480,0,0
2024-07-03,Store_C,Cola,11.84,7.0,526,0,0
2024-07-03,Store_A,Chips,20.17,11.0,280,0,0
2024-07-03,Store_B,Chips,18.37,11.0,463,1,0
2024-07-03,Store_C,Chips,21.0,11.0,264,0,0
2024-07-03,Store_A,Water,8.7,4.0,554,0,0
2024-07-03,Store_B,Water,7.78,4.0,677,0,0
2024-07-03,Store_C,Water,8.16,4.0,596,0,0
2024-07-04,Store_A,Cola,11.92,7.0,474,0,0
2024-07-04,Store_B,Cola,12.18,7.0,463,0,0
2024-07-04,Store_C,Cola,11.05,7.0,684,1,0
2024-07-04,Store_A,Chips,17.69,11.0,428,1,0
2024-07-04,Store_B,Chips,20.55,11.0,327,0,0
2024-07-04,Store_C,Chips,20.39,11.0,281,0,0
2024-07-04,Store_A,Water,7.93,4.0,654,0,0
2024-07-04,Store_B,Water,7.89,4.0,690,0,0
2024-07-04,Store_C,Water,7.77,4.0,676,0,0
2024-07-05,Store_A,Cola,10.65,7.0,853,1,0
2024-07-05,Store_B,Cola,11.73,7.0,538,0,0
2024-07-05,Store_C,Cola,10.64,7.0,868,1,0
2024-07-05,Store_A,Chips,19.32,11.0,329,0,0
2024-07-05,Store_B,Chips,20.14,11.0,285,0,0
2024-07-05,Store_C,Chips,20.71,11.0,267,0,0
2024-07-05,Store_A,Water,7.86,4.0,688,0,0
2024-07-05,Store_B,Water,7.93,4.0,630,0,0
2024-07-05,Store_C,Water,8.11,4.0,751,0,0
2024-07-06,Store_A,Cola,10.56,7.0,919,1,0
2024-07-06,Store_B,Cola,12.01,7.0,503,0,0
2024-07-06,Store_C,Cola,10.98,7.0,936,1,0
2024-07-06,Store_A,Chips,19.15,11.0,379,0,0
2024-07-06,Store_B,Chips,20.12,11.0,351,0,0
2024-07-06,Store_C,Chips,19.17,11.0,363,0,0
2024-07-06,Store_A,Water,7.89,4.0,720,0,0
2024-07-06,Store_B,Water,7.9,4.0,717,0,0
2024-07-06,Store_C,Water,7.98,4.0,702,0,0
2024-07-07,Store_A,Cola,11.3,7.0,636,0,0
2024-07-07,Store_B,Cola,12.35,7.0,559,0,0
2024-07-07,Store_C,Cola,12.17,7.0,551,0,0
2024-07-07,Store_A,Chips,20.01,11.0,348,0,0
2024-07-07,Store_B,Chips,19.58,11.0,359,0,0
2024-07-07,Store_C,Chips,17.88,11.0,543,1,0
2024-07-07,Store_A,Water,7.94,4.0,684,0,0
2024-07-07,Store_B,Water,7.92,4.0,663,0,0
2024-07-07,Store_C,Water,7.95,4.0,714,0,0
2024-07-08,Store_A,Cola,12.0,7.0,516,0,0
2024-07-08,Store_B,Cola,12.05,7.0,492,0,0
2024-07-08,Store_C,Cola,12.04,7.0,469,0,0
2024-07-08,Store_A,Chips,20.43,11.0,314,0,0
2024-07-08,Store_B,Chips,20.29,11.0,292,0,0
2024-07-08,Store_C,Chips,20.7,11.0,267,0,0
2024-07-08,Store_A,Water,8.36,4.0,651,0,0
2024-07-08,Store_B,Water,7.95,4.0,663,0,0
2024-07-08,Store_C,Water,7.98,4.0,657,0,0
2024-07-09,Store_A,Cola,12.0,7.0,488,0,0
2024-07-09,Store_B,Cola,12.46,7.0,434,0,0
2024-07-09,Store_C,Cola,10.85,7.0,797,1,0
2024-07-09,Store_A,Chips,17.94,11.0,448,1,0
2024-07-09,Store_B,Chips,21.04,11.0,306,0,0
2024-07-09,Store_C,Chips,20.56,11.0,311,0,0
2024-07-09,Store_A,Water,8.22,4.0,619,0,0
2024-07-09,Store_B,Water,8.33,4.0,552,0,0
2024-07-09,Store_C,Water,8.0,4.0,619,0,0
2024-07-10,Store_A,Cola,11.87,7.0,491,0,0
2024-07-10,Store_B,Cola,12.5,7.0,451,0,0
2024-07-10,Store_C,Cola,11.58,7.0,538,0,0
2024-07-10,Store_A,Chips,19.79,11.0,325,0,0
2024-07-10,Store_B,Chips,20.79,11.0,252,0,0
2024-07-10,Store_C,Chips,19.76,11.0,297,0,0
2024-07-10,Store_A,Water,8.45,4.0,593,0,0
2024-07-10,Store_B,Water,7.51,4.0,673,0,0
2024-07-10,Store_C,Water,8.49,4.0,636,0,0
2024-07-11,Store_A,Cola,11.82,7.0,537,0,0
2024-07-11,Store_B,Cola,11.97,7.0,516,0,0
2024-07-11,Store_C,Cola,12.15,7.0,466,0,0
2024-07-11,Store_A,Chips,19.98,11.0,262,0,0
2024-07-11,Store_B,Chips,17.52,11.0,527,1,0
2024-07-11,Store_C,Chips,20.31,11.0,284,0,0
2024-07-11,Store_A,Water,8.09,4.0,604,0,0
2024-07-11,Store_B,Water,7.26,4.0,1109,1,0
2024-07-11,Store_C,Water,8.43,4.0,557,0,0
2024-07-12,Store_A,Cola,11.96,7.0,485,0,0
2024-07-12,Store_B,Cola,12.22,7.0,494,0,0
2024-07-12,Store_C,Cola,11.42,7.0,553,0,0
2024-07-12,Store_A,Chips,19.48,11.0,325,0,0
2024-07-12,Store_B,Chips,19.43,11.0,337,0,0
2024-07-12,Store_C,Chips,18.91,11.0,335,0,0
2024-07-12,Store_A,Water,8.1,4.0,642,0,0
2024-07-12,Store_B,Water,7.62,4.0,723,0,0
2024-07-12,Store_C,Water,8.07,4.0,568,0,0
2024-07-13,Store_A,Cola,11.45,7.0,580,0,0
2024-07-13,Store_B,Cola,11.68,7.0,603,0,0
2024-07-13,Store_C,Cola,12.15,7.0,532,0,0
2024-07-13,Store_A,Chips,18.44,11.0,519,1,0
2024-07-13,Store_B,Chips,20.36,11.0,332,0,0
2024-07-13,Store_C,Chips,19.79,11.0,329,0,0
2024-07-13,Store_A,Water,7.95,4.0,739,0,0
2024-07-13,Store_B,Water,8.18,4.0,739,0,0
2024-07-13,Store_C,Water,8.24,4.0,694,0,0
2024-07-14,Store_A,Cola,12.22,7.0,515,0,0
2024-07-14,Store_B,Cola,12.7,7.0,480,0,0
2024-07-14,Store_C,Cola,12.01,7.0,553,0,0
2024-07-14,Store_A,Chips,20.59,11.0,311,0,0
2024-07-14,Store_B,Chips,19.98,11.0,380,0,0
2024-07-14,Store_C,Chips,18.31,11.0,372,0,0
2024-07-14,Store_A,Water,7.83,4.0,704,0,0
2024-07-14,Store_B,Water,8.2,4.0,684,0,0
2024-07-14,Store_C,Water,8.03,4.0,732,0,0
2024-07-15,Store_A,Cola,12.39,7.0,487,0,0
2024-07-15,Store_B,Cola,11.92,7.0,500,0,0
2024-07-15,Store_C,Cola,10.95,7.0,771,1,0
2024-07-15,Store_A,Chips,20.56,11.0,293,0,0
2024-07-15,Store_B,Chips,18.09,11.0,447,1,0
2024-07-15,Store_C,Chips,20.25,11.0,282,0,0
2024-07-15,Store_A,Water,8.01,4.0,754,0,0
2024-07-15,Store_B,Water,7.96,4.0,690,0,0
2024-07-15,Store_C,Water,7.8,4.0,628,0,0
2024-07-16,Store_A,Cola,11.99,7.0,467,0,0
2024-07-16,Store_B,Cola,10.98,7.0,801,1,0
2024-07-16,Store_C,Cola,11.91,7.0,507,0,0
2024-07-16,Store_A,Chips,18.21,11.0,444,1,0
2024-07-16,Store_B,Chips,20.03,11.0,284,0,0
2024-07-16,Store_C,Chips,20.29,11.0,297,0,0
2024-07-16,Store_A,Water,8.74,4.0,566,0,0
2024-07-16,Store_B,Water,7.21,4.0,1149,1,0
2024-07-16,Store_C,Water,7.92,4.0,710,0,0
2024-07-17,Store_A,Cola,10.75,7.0,772,1,0
2024-07-17,Store_B,Cola,12.31,7.0,462,0,0
2024-07-17,Store_C,Cola,12.14,7.0,440,0,0
2024-07-17,Store_A,Chips,19.74,11.0,308,0,0
2024-07-17,Store_B,Chips,19.76,11.0,292,0,0
2024-07-17,Store_C,Chips,20.97,11.0,255,0,0
2024-07-17,Store_A,Water,7.83,4.0,702,0,0
2024-07-17,Store_B,Water,7.78,4.0,725,0,0
2024-07-17,Store_C,Water,7.9,4.0,659,0,0
2024-07-18,Store_A,Cola,10.91,7.0,750,1,0
2024-07-18,Store_B,Cola,12.13,7.0,546,0,0
2024-07-18,Store_C,Cola,11.74,7.0,514,0,0
2024-07-18,Store_A,Chips,20.14,11.0,306,0,0
2024-07-18,Store_B,Chips,19.42,11.0,292,0,0
2024-07-18,Store_C,Chips,19.18,11.0,307,0,0
2024-07-18,Store_A,Water,8.31,4.0,574,0,0
2024-07-18,Store_B,Water,7.83,4.0,710,0,0
2024-07-18,Store_C,Water,8.0,4.0,647,0,0
2024-07-19,Store_A,Cola,10.94,7.0,707,1,0
2024-07-19,Store_B,Cola,12.02,7.0,510,0,0
2024-07-19,Store_C,Cola,11.71,7.0,549,0,0
2024-07-19,Store_A,Chips,20.52,11.0,265,0,0
2024-07-19,Store_B,Chips,17.89,11.0,464,1,0
2024-07-19,Store_C,Chips,19.61,11.0,319,0,0
2024-07-19,Store_A,Water,7.76,4.0,770,0,0
2024-07-19,Store_B,Water,7.25,4.0,943,1,0
2024-07-19,Store_C,Water,7.84,4.0,730,0,0
2024-07-20,Store_A,Cola,11.75,7.0,544,0,0
2024-07-20,Store_B,Cola,11.93,7.0,553,0,0
2024-07-20,Store_C,Cola,12.34,7.0,531,0,0
2024-07-20,Store_A,Chips,20.35,11.0,327,0,0
2024-07-20,Store_B,Chips,20.01,11.0,327,0,0
2024-07-20,Store_C,Chips,19.67,11.0,338,0,0
2024-07-20,Store_A,Water,8.14,4.0,745,0,0
2024-07-20,Store_B,Water,8.14,4.0,659,0,0
2024-07-20,Store_C,Water,7.7,4.0,749,0,0
2024-07-21,Store_A,Cola,12.13,7.0,526,0,0
2024-07-21,Store_B,Cola,10.74,7.0,842,1,0
2024-07-21,Store_C,Cola,12.2,7.0,530,0,0
2024-07-21,Store_A,Chips,20.79,11.0,311,0,0
2024-07-21,Store_B,Chips,17.78,11.0,538,1,0
2024-07-21,Store_C,Chips,19.93,11.0,329,0,0
2024-07-21,Store_A,Water,8.08,4.0,746,0,0
2024-07-21,Store_B,Water,8.03,4.0,727,0,0
2024-07-21,Store_C,Water,8.08,4.0,729,0,0
2024-07-22,Store_A,Cola,12.29,7.0,464,0,0
2024-07-22,Store_B,Cola,12.19,7.0,456,0,0
2024-07-22,Store_C,Cola,12.55,7.0,451,0,0
2024-07-22,Store_A,Chips,21.08,11.0,305,0,0
2024-07-22,Store_B,Chips,19.86,11.0,309,0,0
2024-07-22,Store_C,Chips,19.4,11.0,297,0,0
2024-07-22,Store_A,Water,8.07,4.0,625,0,0
2024-07-22,Store_B,Water,7.74,4.0,788,0,0
2024-07-22,Store_C,Water,7.81,4.0,649,0,0
2024-07-23,Store_A,Cola,12.38,7.0,462,0,0
2024-07-23,Store_B,Cola,10.7,7.0,821,1,0
2024-07-23,Store_C,Cola,12.34,7.0,488,0,0
2024-07-23,Store_A,Chips,20.01,11.0,309,0,0
2024-07-23,Store_B,Chips,21.63,11.0,286,0,0
2024-07-23,Store_C,Chips,19.82,11.0,306,0,0
2024-07-23,Store_A,Water,7.95,4.0,713,0,0
2024-07-23,Store_B,Water,8.54,4.0,545,0,0
2024-07-23,Store_C,Water,7.85,4.0,593,0,0
2024-07-24,Store_A,Cola,10.88,7.0,755,1,0
2024-07-24,Store_B,Cola,10.57,7.0,789,1,0
2024-07-24,Store_C,Cola,12.18,7.0,501,0,0
2024-07-24,Store_A,Chips,20.95,11.0,291,0,0
2024-07-24,Store_B,Chips,20.23,11.0,331,0,0
2024-07-24,Store_C,Chips,18.51,11.0,381,1,0
2024-07-24,Store_A,Water,7.7,4.0,715,0,0
2024-07-24,Store_B,Water,8.18,4.0,627,0,0
2024-07-24,Store_C,Water,7.13,4.0,1027,1,0
2024-07-25,Store_A,Cola,10.69,7.0,794,1,0
2024-07-25,Store_B,Cola,12.53,7.0,529,0,0
2024-07-25,Store_C,Cola,11.68,7.0,482,0,0
2024-07-25,Store_A,Chips,19.58,11.0,303,0,0
2024-07-25,Store_B,Chips,17.86,11.0,463,1,0
2024-07-25,Store_C,Chips,20.17,11.0,312,0,0
2024-07-25,Store_A,Water,7.9,4.0,700,0,0
2024-07-25,Store_B,Water,7.8,4.0,625,0,0
2024-07-25,Store_C,Water,8.37,4.0,616,0,0
2024-07-26,Store_A,Cola,11.92,7.0,503,0,0
2024-07-26,Store_B,Cola,11.66,7.0,519,0,0
2024-07-26,Store_C,Cola,11.55,7.0,536,0,0
2024-07-26,Store_A,Chips,20.38,11.0,281,0,0
2024-07-26,Store_B,Chips,20.34,11.0,284,0,0
2024-07-26,Store_C,Chips,19.4,11.0,336,0,0
2024-07-26,Store_A,Water,7.12,4.0,1070,1,0
2024-07-26,Store_B,Water,7.23,4.0,994,1,0
2024-07-26,Store_C,Water,8.05,4.0,593,0,0
2024-07-27,Store_A,Cola,10.95,7.0,852,1,0
2024-07-27,Store_B,Cola,11.64,7.0,572,0,0
2024-07-27,Store_C,Cola,10.99,7.0,924,1,0
2024-07-27,Store_A,Chips,20.27,11.0,353,0,0
2024-07-27,Store_B,Chips,19.84,11.0,317,0,0
2024-07-27,Store_C,Chips,17.52,11.0,583,1,0
2024-07-27,Store_A,Water,7.27,4.0,797,0,0
